Идентификатор пользователя,Название приюта,Дата/время платежа,Наименование услуги,Сумма платежа
22040,Самарский приют для животных НадеждА,2020-1-30 22:10:23,КотоДень,105
22040,Самарский приют для животных НадеждА,2020-1-30 22:10:23,КотоДень,105
22040,Кошачий приют ДОМИК,2020-1-30 22:10:23,КотоДень,76
22040,Самарский приют для животных НадеждА,2020-1-30 22:10:23,КотоДень,105
22040,Лёхин дом,2020-1-30 22:10:23,КотоДень,116
5531,Лёхин дом,2020-1-30 22:25:59,КотоДень,1000
27747,Приют для кошек ЯрКот,2020-1-30 23:37:5,КотоДень,88
27773,Центральный приют Спб для бездомных кошек!,2020-1-30 23:41:43,КотоДень,98
27249,Котофей,2020-1-31 0:14:56,КотоДень,87
27249,Кот и Пёс,2020-1-31 0:17:37,КотоДень,94
22266,Люськин дом,2020-1-31 3:22:56,КотоДень,97
27053,Лёхин дом,2020-1-31 8:13:31,КотоДень,50
289,Лёхин дом,2020-1-31 9:16:21,КотоДень,200
28998,Котофей,2020-1-31 9:22:51,КотоДень,87
28999,Центральный приют Спб для бездомных кошек!,2020-1-31 9:42:37,КотоДень,98
1810,Котофей,2020-1-31 12:19:20,КотоДень,87
544,Котофей,2020-1-31 12:41:58,КотоДень,87
28827,Кошачий приют ДОМИК,2020-1-31 13:14:54,КотоДень,76
28827,Самарский приют для животных НадеждА,2020-1-31 13:19:4,КотоДень,105
21981,Приют для кошек ЯрКот,2020-1-31 13:42:18,КотоДень,88
28972,Приют для кошек ЯрКот,2020-1-31 13:45:35,КотоДень,88
23865,Центральный приют Спб для бездомных кошек!,2020-1-31 13:49:27,КотоДень,100
23865,Лёхин дом,2020-1-31 13:49:27,КотоДень,100
23865,Добрые сердца,2020-1-31 13:49:27,КотоДень,100
25452,Приют для кошек ЯрКот,2020-1-31 14:37:1,КотоДень,88
26741,Матроскин,2020-1-31 17:39:10,КотоДень,98
26319,Центральный приют Спб для бездомных кошек!,2020-1-31 18:7:41,КотоДень,98
26319,Матроскин,2020-1-31 18:7:41,КотоДень,98
26319,Кошачий приют ДОМИК,2020-1-31 18:7:41,КотоДень,76
6236,Котофей,2020-1-31 18:41:45,КотоДень,87
27769,Центральный приют Спб для бездомных кошек!,2020-1-31 21:6:47,КотоДень,300
27769,Лёхин дом,2020-1-31 21:6:47,КотоДень,300
22579,Люськин дом,2020-1-31 21:55:26,КотоДень,97
22579,Приют для кошек Потеряшка,2020-1-31 21:55:26,КотоДень,104
22579,Убежище,2020-1-31 21:55:26,КотоДень,118
22579,Котофей,2020-1-31 21:55:26,КотоДень,87
22579,Добрые сердца,2020-1-31 21:55:26,КотоДень,99
22579,Самарский приют для животных НадеждА,2020-1-31 21:55:26,КотоДень,105
22579,Кошачий приют ДОМИК,2020-1-31 21:55:26,КотоДень,76
22579,Самарский приют для животных НадеждА,2020-1-31 21:55:26,КотоДень,105
22579,Матроскин,2020-1-31 21:55:26,КотоДень,98
22579,Матроскин,2020-1-31 21:55:26,КотоДень,98
22579,Кошачий приют ДОМИК,2020-1-31 21:55:26,КотоДень,76
22579,Кошачий приют ДОМИК,2020-1-31 21:55:26,КотоДень,76
22579,Люськин дом,2020-1-31 21:55:26,КотоДень,97
22579,Кошачий приют ДОМИК,2020-1-31 22:5:44,КотоДень,76
22579,Кошачий приют ДОМИК,2020-1-31 22:5:44,КотоДень,76
22579,Матроскин,2020-1-31 22:5:44,КотоДень,98
22579,Матроскин,2020-1-31 22:5:44,КотоДень,98
22579,Лёхин дом,2020-1-31 22:5:44,КотоДень,116
22579,Лёхин дом,2020-1-31 22:5:44,КотоДень,400
22579,Котофей,2020-1-31 22:5:44,КотоДень,87
29053,Убежище,2020-1-31 22:29:17,КотоДень,118
25344,Приют для кошек ЯрКот,2020-1-31 22:31:6,КотоДень,88
24775,Добрые сердца,2020-2-1 8:36:56,КотоДень,99
27391,Котофей,2020-2-1 11:11:23,КотоДень,87
28947,Лёхин дом,2020-2-1 13:54:21,КотоДень,500
28437,Самарский приют для животных НадеждА,2020-2-1 14:37:27,КотоДень,105
28437,Самарский приют для животных НадеждА,2020-2-1 14:37:27,КотоДень,105
6272,Котофей,2020-2-1 14:38:36,КотоДень,87
3692,Котофей,2020-2-1 15:8:34,КотоДень,87
5326,Котофей,2020-2-1 15:45:4,КотоДень,87
29075,Центральный приют Спб для бездомных кошек!,2020-2-1 18:13:38,КотоДень,98
29076,Лёхин дом,2020-2-1 20:37:33,КотоДень,200
29077,Котофей,2020-2-1 23:23:56,КотоДень,87
26793,Добрые сердца,2020-2-2 0:21:7,КотоДень,100
28872,Матроскин,2020-2-2 1:6:23,КотоДень,98
28872,Люськин дом,2020-2-2 1:6:23,КотоДень,97
28872,Люськин дом,2020-2-2 1:6:23,КотоДень,97
26527,Лёхин дом,2020-2-2 11:18:36,КотоДень,200
5519,Лёхин дом,2020-2-2 12:16:25,КотоДень,100
26406,Лёхин дом,2020-2-2 13:35:15,КотоДень,300
26406,Самарский приют для животных НадеждА,2020-2-2 13:35:15,КотоДень,105
29005,Центральный приют Спб для бездомных кошек!,2020-2-2 14:17:27,КотоДень,98
29082,Лёхин дом,2020-2-2 15:15:52,КотоДень,300
27411,Котофей,2020-2-2 15:38:41,КотоДень,87
27601,Убежище,2020-2-2 16:43:32,КотоДень,118
28534,Центральный приют Спб для бездомных кошек!,2020-2-2 23:11:2,КотоДень,98
29077,Кошачий приют ДОМИК,2020-2-3 2:40:11,КотоДень,76
1810,Центральный приют Спб для бездомных кошек!,2020-2-3 10:33:43,КотоДень,98
27534,Центральный приют Спб для бездомных кошек!,2020-2-3 11:9:49,КотоДень,98
27534,Добрые сердца,2020-2-3 11:9:49,КотоДень,120
27534,Котофей,2020-2-3 11:9:49,КотоДень,87
27534,Лёхин дом,2020-2-3 11:9:49,КотоДень,120
27534,Центральный приют Спб для бездомных кошек!,2020-2-3 11:9:49,КотоДень,120
27534,Кошачий приют ДОМИК,2020-2-3 11:9:49,КотоДень,76
28412,Котофей,2020-2-3 11:43:7,КотоДень,87
29080,Центральный приют Спб для бездомных кошек!,2020-2-3 13:29:10,КотоДень,98
29080,Центральный приют Спб для бездомных кошек!,2020-2-3 13:29:10,КотоДень,60
27744,Лёхин дом,2020-2-3 20:10:7,КотоДень,200
23447,Лёхин дом,2020-2-3 20:27:46,КотоДень,1000
28536,Лёхин дом,2020-2-3 22:55:5,КотоДень,500
27672,Кот и Пёс,2020-2-4 4:36:7,КотоДень,94
27672,Самарский приют для животных НадеждА,2020-2-4 4:36:7,КотоДень,105
27672,Кошачий приют ДОМИК,2020-2-4 4:43:46,КотоДень,76
26585,Матроскин,2020-2-4 11:20:29,КотоДень,98
26585,Матроскин,2020-2-4 11:20:29,КотоДень,98
26585,Матроскин,2020-2-4 11:20:29,КотоДень,98
26585,Матроскин,2020-2-4 11:20:29,КотоДень,98
26585,Матроскин,2020-2-4 11:20:29,КотоДень,98
1810,Самарский приют для животных НадеждА,2020-2-4 12:4:30,КотоДень,105
27074,Лёхин дом,2020-2-4 13:27:58,КотоДень,200
27249,Самарский приют для животных НадеждА,2020-2-4 14:31:14,КотоДень,105
27915,Центральный приют Спб для бездомных кошек!,2020-2-4 15:6:53,КотоДень,300
27915,Центральный приют Спб для бездомных кошек!,2020-2-4 15:6:53,КотоДень,98
27915,Центральный приют Спб для бездомных кошек!,2020-2-4 15:6:53,КотоДень,98
29091,Лёхин дом,2020-2-4 15:42:59,КотоДень,116
22917,Самарский приют для животных НадеждА,2020-2-4 21:47:34,КотоДень,105
22917,Кошачий приют ДОМИК,2020-2-4 21:47:34,КотоДень,76
22917,Кот и Пёс,2020-2-4 21:47:34,КотоДень,94
22917,Матроскин,2020-2-4 21:47:34,КотоДень,98
4650,Котофей,2020-2-5 2:7:17,КотоДень,87
4650,Котофей,2020-2-5 2:7:17,КотоДень,87
4650,Котофей,2020-2-5 2:36:14,КотоДень,87
4650,Котофей,2020-2-5 2:36:14,КотоДень,87
4650,Кошачий приют ДОМИК,2020-2-5 2:36:14,КотоДень,76
4650,Кошачий приют ДОМИК,2020-2-5 2:36:14,КотоДень,76
4650,Кошачий приют ДОМИК,2020-2-5 2:36:14,КотоДень,76
4650,Убежище,2020-2-5 2:36:14,КотоДень,118
1810,Котофей,2020-2-5 10:1:12,КотоДень,87
1810,Лёхин дом,2020-2-5 10:1:12,КотоДень,100
5783,Лёхин дом,2020-2-5 11:0:19,КотоДень,1000
28788,Центральный приют Спб для бездомных кошек!,2020-2-5 22:54:26,КотоДень,98
29102,Центральный приют Спб для бездомных кошек!,2020-2-5 23:33:57,КотоДень,98
29103,Люськин дом,2020-2-6 0:12:14,КотоДень,97
28957,Добрые сердца,2020-2-6 0:24:23,КотоДень,99
28957,Кошачий приют ДОМИК,2020-2-6 0:24:23,КотоДень,76
28185,Самарский приют для животных НадеждА,2020-2-6 10:11:52,КотоДень,105
29053,Убежище,2020-2-6 10:53:17,КотоДень,118
26338,Приют для кошек ЯрКот,2020-2-6 11:10:50,КотоДень,88
26338,Приют для кошек ЯрКот,2020-2-6 11:10:50,КотоДень,88
1810,Котофей,2020-2-6 12:13:43,КотоДень,87
26395,Котофей,2020-2-6 13:28:20,КотоДень,87
29044,Матроскин,2020-2-6 13:30:49,КотоДень,98
29044,Самарский приют для животных НадеждА,2020-2-6 13:32:4,КотоДень,105
27711,Убежище,2020-2-6 14:0:14,КотоДень,118
22989,Котофей,2020-2-6 14:14:35,КотоДень,87
22989,Люськин дом,2020-2-6 14:14:35,КотоДень,97
22989,Кошачий приют ДОМИК,2020-2-6 14:14:35,КотоДень,76
22989,Матроскин,2020-2-6 14:14:35,КотоДень,98
22989,Самарский приют для животных НадеждА,2020-2-6 14:14:35,КотоДень,105
22989,Самарский приют для животных НадеждА,2020-2-6 14:14:35,КотоДень,105
22989,Самарский приют для животных НадеждА,2020-2-6 14:14:35,КотоДень,105
22989,Самарский приют для животных НадеждА,2020-2-6 14:14:35,КотоДень,105
22989,Добрые сердца,2020-2-6 14:14:35,КотоДень,150
22989,Добрые сердца,2020-2-6 14:14:35,КотоДень,150
26882,Котофей,2020-2-6 14:24:3,КотоДень,87
28818,Лёхин дом,2020-2-6 14:37:9,КотоДень,100
28818,Добрые сердца,2020-2-6 14:37:9,КотоДень,100
28818,Приют для кошек Потеряшка,2020-2-6 14:37:9,КотоДень,104
28818,Приют для кошек ЯрКот,2020-2-6 14:37:9,КотоДень,88
28818,Люськин дом,2020-2-6 14:37:9,КотоДень,97
22145,Добрые сердца,2020-2-6 14:55:8,КотоДень,387
22145,Добрые сердца,2020-2-6 14:55:8,КотоДень,300
22145,Добрые сердца,2020-2-6 14:55:8,КотоДень,400
22145,Лёхин дом,2020-2-6 14:55:8,КотоДень,300
22145,Центральный приют Спб для бездомных кошек!,2020-2-6 14:55:8,КотоДень,200
